year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2009,1,27,5,8,2496,60,N,29,35,152,W,45,91,0,0
2009,1,27,5,11,4718,60,N,29,93,152,W,46,14,122,7
2009,1,27,5,15,1862,58,N,14,96,154,W,57,78,35,9
2009,1,27,6,18,608,60,N,30,1,152,W,45,42,288,5
2009,1,27,9,23,1561,61,N,19,31,152,W,15,52,350,11
2009,1,27,9,24,2812,61,N,19,71,152,W,15,70,14,1
2009,1,27,9,53,4668,60,N,31,75,152,W,50,11,441,3
2009,1,27,9,59,1787,60,N,30,1,152,W,46,7,210,2
2009,1,27,10,14,1583,54,N,11,7,166,W,,36,701,0
2009,1,27,10,14,2828,54,N,10,80,166,W,1,7,629,8
2009,1,27,10,47,1648,60,N,30,80,152,W,43,44,0,0
2009,1,27,12,23,1157,60,N,30,64,152,W,44,63,0,-4
2009,1,27,13,38,2167,51,N,51,30,177,W,48,69,146,7
2009,1,27,13,52,2857,60,N,29,45,152,W,46,11,58,3
2009,1,27,14,11,5013,60,N,30,1,152,W,46,37,0,2
2009,1,27,15,3,2399,60,N,30,0,152,W,44,96,0,-6
2009,1,27,16,14,4073,60,N,1,93,153,W,4,92,0,2
2009,1,27,16,20,1718,60,N,30,18,152,W,45,16,73,3
2009,1,27,16,32,3879,60,N,29,25,152,W,47,3,0,2
2009,1,27,16,38,109,58,N,10,8,155,W,21,57,0,1
2009,1,27,16,57,138,60,N,29,88,152,W,44,96,32,1
2009,1,27,20,48,4215,58,N,17,71,155,W,10,32,0,2
2009,1,27,21,2,4869,60,N,30,18,152,W,44,65,335,9
2009,1,27,21,13,2879,59,N,23,16,153,W,25,51,400,2
2009,1,27,21,55,419,60,N,30,80,152,W,44,33,0,-1
2009,1,27,22,46,4052,54,N,36,54,163,W,33,71,511,13
2009,1,27,23,2,4585,54,N,36,49,163,W,32,67,292,14
2009,1,28,0,31,1112,60,N,29,10,152,W,45,10,119,7
2009,1,28,0,59,2255,60,N,29,46,152,W,46,16,0,8
2009,1,28,1,0,2540,60,N,29,38,152,W,44,36,0,3
2009,1,28,1,21,1376,60,N,29,31,152,W,43,28,0,5
2009,1,28,1,31,5758,60,N,27,83,152,W,43,5,344,5
2009,1,28,1,57,3898,60,N,29,30,152,W,43,74,420,11
2009,1,28,1,58,3910,60,N,30,64,152,W,44,49,469,10
2009,1,28,2,29,72,60,N,26,81,152,W,44,59,240,6
2009,1,28,2,42,5757,60,N,2,42,153,W,4,83,25,1
2009,1,28,2,44,3694,60,N,30,38,152,W,44,78,206,1
2009,1,28,2,48,3132,53,N,53,18,166,W,54,54,445,13
2009,1,28,2,54,1266,60,N,2,51,153,W,4,39,95,-3
2009,1,28,3,0,104,60,N,28,67,152,W,44,76,275,6
2009,1,28,5,54,4619,60,N,29,29,152,W,44,48,162,5
2009,1,28,6,23,426,60,N,29,81,152,W,46,8,0,5
2009,1,28,6,23,2296,60,N,29,11,152,W,43,45,0,7
2009,1,28,6,34,820,51,N,52,56,177,W,36,30,814,13
2009,1,28,7,29,3307,60,N,29,78,152,W,44,83,34,2
2009,1,28,8,5,4252,60,N,32,72,152,W,47,68,660,5
2009,1,28,9,56,5541,60,N,29,95,152,W,45,28,26,8
2009,1,28,10,5,4384,60,N,28,59,152,W,41,54,473,7
2009,1,28,10,47,3187,60,N,4,24,153,W,3,41,0,-5
2009,1,28,10,47,5515,60,N,30,7,152,W,45,27,0,5
2009,1,28,14,15,1256,60,N,30,16,152,W,42,49,469,8
2009,1,28,14,47,2929,60,N,29,1,152,W,46,85,82,11
2009,1,28,14,57,4434,60,N,29,86,152,W,45,25,121,6
2009,1,28,15,6,1519,60,N,28,82,152,W,45,68,217,11
2009,1,28,15,21,505,60,N,29,20,152,W,45,85,0,2
2009,1,28,15,22,4994,60,N,29,15,152,W,45,71,0,3
2009,1,28,16,47,2258,60,N,29,88,152,W,46,64,0,0
2009,1,28,16,49,1109,60,N,29,41,152,W,45,77,69,10
2009,1,28,16,57,3670,60,N,29,49,152,W,44,61,94,5
2009,1,28,17,34,1639,60,N,29,50,152,W,45,80,0,1
2009,1,28,20,25,5280,60,N,2,7,153,W,5,6,0,1
2009,1,28,20,39,2726,58,N,54,16,153,W,54,71,0,17
2009,1,28,21,11,5789,55,N,7,13,162,W,11,44,373,3
2009,1,28,21,13,4782,54,N,4,8,166,W,1,11,1477,15
2009,1,28,21,14,1459,54,N,7,83,166,W,,5,1552,15
2009,1,28,23,24,5831,60,N,29,56,152,W,47,42,32,-1
2009,1,28,23,39,4988,53,N,51,84,166,W,56,77,397,9
2009,1,28,23,53,507,53,N,52,27,166,W,58,42,0,10
2009,1,29,0,45,1337,60,N,29,65,152,W,46,72,0,1
2009,1,29,3,10,938,60,N,,74,153,W,3,48,0,3
2009,1,29,3,34,1740,53,N,52,3,166,W,56,78,399,14
2009,1,29,3,39,4619,58,N,9,90,155,W,23,6,222,7
2009,1,29,4,31,3129,60,N,30,28,152,W,44,13,551,6
2009,1,29,6,23,421,53,N,52,4,166,W,56,90,399,15
2009,1,29,7,46,3989,61,N,32,78,151,W,59,89,494,9
2009,1,29,8,23,2321,60,N,29,87,152,W,46,1,0,4
2009,1,29,9,6,2721,60,N,30,16,152,W,45,26,0,-3
2009,1,29,9,19,207,60,N,2,80,153,W,5,28,39,-3
2009,1,29,10,2,216,51,N,31,17,177,W,5,99,2019,23
2009,1,29,10,52,2134,52,N,4,62,176,W,8,51,0,3
2009,1,29,11,5,3842,60,N,28,40,152,W,44,43,387,7
2009,1,29,11,24,4316,60,N,29,26,152,W,46,54,0,3
2009,1,29,11,38,1669,60,N,29,44,152,W,44,23,58,1
2009,1,29,11,56,2962,60,N,30,24,152,W,43,43,150,5
2009,1,29,12,28,2914,60,N,30,32,152,W,45,55,56,6
2009,1,29,12,32,4250,60,N,28,56,152,W,42,84,489,7
2009,1,29,13,4,1326,58,N,6,15,154,W,47,30,1324,16
2009,1,29,13,46,5420,60,N,30,41,152,W,44,34,0,2
2009,1,29,13,53,4610,60,N,29,71,152,W,46,63,0,3
2009,1,29,15,55,4886,60,N,29,46,152,W,46,43,0,2
2009,1,29,16,11,2712,60,N,29,50,152,W,46,52,0,2
2009,1,29,16,15,1572,60,N,29,45,152,W,45,94,0,2
2009,1,29,16,18,3992,60,N,28,55,152,W,43,9,662,10
2009,1,29,16,24,393,60,N,30,25,152,W,44,33,0,2
2009,1,29,16,42,2592,60,N,29,66,152,W,47,30,0,4
2009,1,29,17,5,3755,60,N,29,71,152,W,45,71,0,0
2009,1,29,17,31,4542,60,N,29,33,152,W,44,69,30,5
2009,1,29,18,51,2313,60,N,2,24,152,W,59,51,217,3
2009,1,29,19,14,3907,60,N,28,51,152,W,44,50,40,3
2009,1,29,19,29,2079,58,N,17,58,154,W,59,16,290,9
2009,1,29,19,58,4187,60,N,,32,152,W,51,59,1057,7
2009,1,29,20,26,3441,61,N,19,42,152,W,15,13,313,4
2009,1,29,20,35,4141,60,N,29,48,152,W,43,77,0,0
2009,1,29,21,16,2612,58,N,9,83,155,W,21,76,360,1
2009,1,29,21,45,5479,60,N,29,36,152,W,45,1,5,6
2009,1,29,22,7,260,60,N,28,81,152,W,46,61,204,7
2009,1,29,22,56,5804,60,N,30,47,152,W,42,67,122,5
2009,1,29,23,16,1818,60,N,29,46,152,W,43,59,9,4
2009,1,29,23,44,4112,60,N,29,72,152,W,47,9,0,5
2009,1,30,0,4,4563,61,N,18,50,152,W,13,87,0,4
2009,1,30,0,13,1090,60,N,29,22,152,W,46,77,0,3
2009,1,30,0,18,5659,60,N,28,70,152,W,45,66,0,3
2009,1,30,1,52,4116,60,N,28,38,152,W,43,18,233,6
2009,1,30,2,13,5371,60,N,29,63,152,W,43,20,490,9
2009,1,30,3,22,4016,60,N,29,52,152,W,42,63,151,8
2009,1,30,3,25,5438,60,N,30,73,152,W,44,66,0,7
2009,1,30,3,27,539,60,N,29,64,152,W,45,76,85,3
2009,1,30,4,22,2279,61,N,11,18,152,W,14,24,574,-4
2009,1,30,5,59,4520,60,N,28,71,152,W,44,2,0,6
2009,1,30,6,24,3116,60,N,29,18,152,W,45,5,0,1
2009,1,30,6,53,3787,60,N,28,93,152,W,56,50,58,3
2009,1,30,7,8,2336,51,N,49,61,177,W,35,5,1144,15
2009,1,30,7,20,3683,60,N,30,43,152,W,44,49,0,2
2009,1,30,8,27,3539,60,N,29,72,152,W,45,26,0,0
2009,1,30,8,41,3420,60,N,29,32,152,W,47,30,20,9
2009,1,30,8,42,139,61,N,18,61,152,W,14,97,357,4
2009,1,30,9,14,5549,53,N,52,9,166,W,45,20,910,11
2009,1,30,9,51,113,60,N,29,89,152,W,45,22,0,0
2009,1,30,10,4,4856,60,N,29,51,152,W,46,47,0,8
2009,1,30,10,5,2878,60,N,29,13,152,W,43,70,0,0
2009,1,30,11,44,3648,60,N,29,69,152,W,46,72,0,3
2009,1,30,11,48,3770,60,N,29,49,152,W,46,43,0,6
2009,1,30,13,45,1186,60,N,29,15,152,W,44,16,0,1
2009,1,30,15,0,2512,60,N,29,52,152,W,45,99,0,1
2009,1,30,15,36,1935,60,N,29,43,152,W,46,19,0,1
2009,1,30,16,10,5475,60,N,29,47,152,W,46,1,0,12
2009,1,30,17,34,1292,60,N,29,48,152,W,46,40,441,11
2009,1,30,18,6,127,60,N,28,66,152,W,44,53,0,2
2009,1,30,18,6,3109,60,N,27,41,152,W,43,49,0,0
2009,1,30,18,28,5285,60,N,29,61,152,W,45,20,10,2
2009,1,30,19,43,3510,60,N,30,56,152,W,43,43,293,11
2009,1,30,19,50,1348,60,N,29,5,152,W,43,74,0,18
2009,1,30,19,52,3631,60,N,29,78,152,W,45,75,0,6
2009,1,30,19,55,780,61,N,18,42,152,W,13,99,0,2
2009,1,30,19,58,3718,58,N,14,36,155,W,10,1,325,6
2009,1,30,20,40,5751,60,N,28,89,152,W,46,56,0,1
2009,1,30,20,41,1895,60,N,29,65,152,W,46,7,0,7
2009,1,30,20,41,3044,60,N,28,21,152,W,42,40,0,8
2009,1,30,20,42,5310,60,N,29,43,152,W,46,31,0,2
2009,1,30,20,46,804,61,N,20,8,152,W,15,1,1310,
2009,1,30,21,4,2113,60,N,2,68,153,W,5,3,0,2
2009,1,30,21,44,2100,61,N,14,35,152,W,15,89,943,-2
2009,1,30,22,2,5856,60,N,29,35,152,W,44,9,0,0
2009,1,30,22,9,1233,54,N,8,76,165,W,58,52,315,5
2009,1,30,22,13,1087,60,N,29,31,152,W,47,3,0,9
2009,1,30,22,14,4023,60,N,28,75,152,W,46,84,0,5
2009,1,30,22,16,4844,60,N,29,13,152,W,43,17,16,7
2009,1,30,22,17,4229,60,N,29,53,152,W,46,2,0,8
2009,1,30,22,22,3134,60,N,29,15,152,W,43,43,0,-4
2009,1,30,22,23,5872,60,N,28,78,152,W,43,74,380,11
2009,1,30,22,24,1962,60,N,29,97,152,W,43,90,0,1
2009,1,30,22,30,2848,60,N,29,94,152,W,45,60,0,3
2009,1,30,22,31,20,60,N,29,35,152,W,46,33,0,8
2009,1,30,23,54,638,60,N,29,90,152,W,43,67,0,2
2009,1,31,1,9,4494,61,N,14,73,152,W,12,82,321,3
2009,1,31,2,14,1369,60,N,30,31,152,W,46,80,0,3
2009,1,31,3,17,941,59,N,58,69,152,W,58,21,651,6
2009,1,31,3,58,4398,53,N,15,87,168,W,25,89,1463,12
2009,1,31,5,12,2571,58,N,24,81,154,W,32,34,525,8
2009,1,31,5,20,1992,58,N,15,20,155,W,9,74,0,
2009,1,31,5,35,2689,60,N,29,83,152,W,48,74,0,3
2009,1,31,6,25,4776,53,N,12,41,168,W,19,39,415,24
2009,1,31,6,29,1167,60,N,29,75,152,W,47,22,34,3
2009,1,31,7,40,3543,60,N,30,45,152,W,47,10,0,-1
2009,1,31,8,36,1457,60,N,29,53,152,W,46,40,0,-5
2009,1,31,8,37,35,60,N,1,96,153,W,4,12,149,4
2009,1,31,9,0,5684,60,N,29,76,152,W,45,18,0,3
2009,1,31,10,30,4404,60,N,30,30,152,W,45,49,64,9
2009,1,31,11,5,498,54,N,36,82,163,W,30,34,681,15
2009,1,31,11,48,1337,60,N,30,33,152,W,44,92,0,1
2009,1,31,12,12,441,60,N,29,78,152,W,46,75,0,8
2009,1,31,12,25,3532,51,N,54,12,177,W,36,88,414,15
2009,1,31,12,34,2396,51,N,44,80,179,W,4,41,606,
2009,1,31,13,35,180,60,N,30,20,152,W,44,91,0,-2
2009,1,31,13,55,5189,61,N,12,14,152,W,17,13,564,3
2009,1,31,15,11,69,60,N,29,96,152,W,44,55,0,-2
2009,1,31,15,26,3067,60,N,29,32,152,W,46,22,0,5
2009,1,31,15,55,1880,56,N,15,38,159,W,24,40,3472,20
2009,1,31,17,31,1387,60,N,29,4,152,W,44,82,0,5
2009,1,31,17,39,5909,60,N,30,33,152,W,45,59,0,3
2009,1,31,18,49,5676,56,N,4,17,159,W,41,77,2551,21
2009,1,31,20,13,3373,51,N,42,1,179,W,6,37,832,19
2009,1,31,23,15,4721,51,N,47,82,178,W,52,95,940,15
2009,1,31,23,57,684,60,N,29,68,152,W,44,31,157,8
2009,2,1,1,57,3752,60,N,27,61,152,W,41,86,395,7
2009,2,1,2,4,5911,60,N,29,88,152,W,46,13,0,0
2009,2,1,2,19,4432,60,N,29,54,152,W,44,5,0,3
2009,2,1,2,55,3279,60,N,30,50,152,W,45,90,0,6
2009,2,1,4,36,1055,51,N,55,36,177,W,39,83,927,18
2009,2,1,4,37,1747,51,N,55,32,177,W,39,90,683,12
2009,2,1,4,37,4578,51,N,56,57,177,W,39,75,456,18
2009,2,1,5,0,662,51,N,55,83,177,W,39,53,522,12
2009,2,1,5,39,3502,58,N,11,41,155,W,15,35,0,12
2009,2,1,5,51,5121,60,N,29,56,152,W,44,45,287,6
2009,2,1,5,52,5143,51,N,55,39,177,W,39,90,676,14
2009,2,1,6,42,993,60,N,28,34,152,W,43,57,0,-1
2009,2,1,6,48,494,54,N,39,13,163,W,37,59,0,8
2009,2,1,8,3,4449,60,N,27,43,152,W,42,2,0,4
2009,2,1,12,44,1805,60,N,29,53,152,W,45,77,53,1
2009,2,1,12,46,51,58,N,9,87,155,W,23,18,94,10
2009,2,1,13,22,5733,51,N,51,17,177,W,35,32,441,10
2009,2,1,14,6,940,52,N,20,52,174,W,8,42,512,6
2009,2,1,14,8,2835,60,N,29,86,152,W,44,25,92,-2
2009,2,1,14,8,4195,60,N,30,2,152,W,45,46,0,0
2009,2,1,14,35,3815,60,N,30,27,152,W,46,38,0,7
2009,2,1,15,19,3511,60,N,29,68,152,W,45,38,44,4
2009,2,1,16,13,5792,53,N,56,80,166,W,43,94,311,6
2009,2,1,18,48,1273,60,N,30,39,152,W,44,70,64,3
2009,2,1,18,49,1236,60,N,29,98,152,W,47,13,0,8
2009,2,1,18,54,5604,60,N,29,4,152,W,45,58,260,4
2009,2,1,21,13,1924,60,N,29,67,152,W,44,8,97,-1
2009,2,1,21,43,5034,51,N,52,46,177,W,35,76,713,12
2009,2,1,22,51,4889,60,N,29,95,152,W,43,79,34,2
2009,2,1,22,52,2388,60,N,29,90,152,W,46,68,0,-1
2009,2,1,23,23,385,60,N,30,13,152,W,45,18,0,1
2009,2,2,0,52,5877,60,N,29,51,152,W,43,78,0,-1
2009,2,2,1,58,423,60,N,29,69,152,W,45,20,30,1
2009,2,2,1,58,1160,60,N,30,83,152,W,44,18,215,7
2009,2,2,4,13,5948,52,N,2,90,175,W,28,98,0,11
2009,2,2,5,58,2332,60,N,30,18,152,W,45,67,0,1
2009,2,2,6,14,3890,54,N,40,84,163,W,32,15,1022,14
2009,2,2,7,0,3471,51,N,52,33,177,W,34,27,577,15
2009,2,2,7,14,1586,60,N,2,34,153,W,4,41,160,-1
2009,2,2,7,47,1157,60,N,28,85,152,W,45,65,267,6
2009,2,2,11,16,1875,60,N,30,13,152,W,45,49,0,1
2009,2,2,12,40,4951,60,N,30,60,152,W,46,14,0,3
2009,2,2,13,51,1606,60,N,30,13,152,W,45,72,0,1
2009,2,2,14,1,3835,60,N,29,67,152,W,45,33,0,5
2009,2,2,14,18,4148,60,N,30,19,152,W,45,81,0,3
2009,2,2,14,30,5406,60,N,30,8,152,W,44,32,154,3
2009,2,2,15,35,3022,60,N,29,92,152,W,46,65,0,1
2009,2,2,16,3,1743,60,N,29,77,152,W,43,65,0,-3
2009,2,2,17,42,4626,60,N,28,84,152,W,45,33,300,6
2009,2,2,18,29,4947,60,N,29,65,152,W,46,20,0,1
2009,2,2,18,41,982,60,N,29,16,152,W,43,98,0,13
2009,2,2,18,42,3383,60,N,29,53,152,W,44,29,113,3
2009,2,2,21,53,2239,60,N,30,6,152,W,42,74,0,-4
2009,2,2,22,12,890,52,N,20,7,174,W,12,73,345,3
2009,2,2,23,49,4983,52,N,20,2,174,W,12,23,382,5
2009,2,2,23,53,3288,52,N,19,60,174,W,12,24,290,8
2009,2,3,0,9,4849,52,N,20,9,174,W,11,67,399,11
2009,2,3,0,37,1670,60,N,29,20,152,W,45,44,0,3
2009,2,3,0,52,4648,52,N,23,90,174,W,7,34,0,26
2009,2,3,0,58,5900,52,N,20,27,174,W,12,35,373,4
2009,2,3,1,22,2737,51,N,52,95,177,W,36,9,639,27
2009,2,3,2,6,3545,60,N,29,53,152,W,45,1,13,5
2009,2,3,3,7,3138,51,N,52,2,177,W,16,32,0,12
2009,2,3,3,15,3282,60,N,29,86,152,W,44,69,61,-3
2009,2,3,3,31,1149,60,N,30,9,152,W,47,30,0,4
2009,2,3,3,35,2823,60,N,27,48,152,W,43,49,557,5
2009,2,3,3,38,4049,60,N,28,84,152,W,46,43,0,8
2009,2,3,3,49,2623,60,N,29,40,152,W,45,45,0,2
2009,2,3,5,52,1124,60,N,29,69,152,W,45,18,87,3
2009,2,3,7,5,3836,60,N,28,30,152,W,43,70,471,6
2009,2,3,7,9,81,52,N,20,28,174,W,11,49,0,-7
2009,2,3,7,19,4810,61,N,24,58,152,W,1,17,1243,8
2009,2,3,9,19,5686,53,N,51,51,166,W,46,43,914,8
2009,2,3,9,54,4744,60,N,29,35,152,W,45,82,21,4
2009,2,3,10,30,4735,60,N,29,28,152,W,45,45,0,6
2009,2,3,13,27,2016,60,N,28,44,152,W,41,44,658,15
2009,2,3,15,3,1270,60,N,29,98,152,W,45,33,93,6
2009,2,3,16,7,1116,60,N,30,29,152,W,47,3,0,3
2009,2,3,17,41,4270,60,N,29,64,152,W,45,22,76,3
2009,2,4,1,48,922,60,N,29,32,152,W,46,58,86,5
2009,2,4,1,48,1569,60,N,29,38,152,W,42,43,125,6
2009,2,4,2,6,4339,60,N,29,93,152,W,46,55,0,0
2009,2,4,3,43,3381,60,N,37,44,152,W,52,20,549,2
2009,2,4,5,49,1935,60,N,29,82,152,W,45,26,64,6
2009,2,4,6,4,5679,52,N,6,33,175,W,30,79,945,22
2009,2,4,6,36,2942,60,N,29,82,152,W,47,44,69,8
2009,2,4,6,41,5552,61,N,32,16,151,W,56,15,983,7
2009,2,4,7,38,3936,58,N,18,39,154,W,59,38,206,7
2009,2,4,8,6,2548,61,N,14,2,152,W,15,92,0,-4
2009,2,4,8,20,1483,60,N,30,35,152,W,46,14,0,3
2009,2,4,8,27,5588,60,N,28,96,152,W,45,21,346,6
2009,2,4,10,29,216,58,N,11,27,155,W,17,22,0,7
2009,2,4,10,32,4219,60,N,27,89,152,W,44,19,395,10
2009,2,4,12,53,5567,60,N,29,28,152,W,46,66,0,6
2009,2,4,13,0,1681,61,N,14,0,152,W,22,58,1273,13
2009,2,4,14,41,895,60,N,4,41,153,W,1,18,93,-2
2009,2,4,15,30,1913,60,N,18,80,152,W,38,6,1167,9
2009,2,4,15,53,40,61,N,11,92,151,W,43,99,1026,2
2009,2,4,17,31,3860,61,N,12,22,151,W,48,41,1332,4
2009,2,4,19,50,1293,60,N,30,33,152,W,43,31,0,3
2009,2,4,22,54,669,61,N,17,28,152,W,34,74,524,-1
2009,2,5,1,8,472,61,N,10,84,152,W,13,74,343,-1
2009,2,5,1,11,24,60,N,52,35,152,W,19,97,0,8
2009,2,5,1,55,4451,60,N,30,28,152,W,44,91,0,0
2009,2,5,1,55,5223,60,N,30,14,152,W,45,0,0,4
2009,2,5,3,34,1862,60,N,28,40,152,W,47,10,0,0
2009,2,5,6,59,87,58,N,10,7,155,W,21,70,9,7
2009,2,5,7,22,3557,60,N,30,57,152,W,44,81,131,8
2009,2,5,7,26,2670,61,N,11,49,152,W,15,31,0,-9
2009,2,5,7,26,4172,61,N,18,80,152,W,15,17,0,9
2009,2,5,7,39,2931,60,N,4,36,153,W,3,26,59,4
2009,2,5,9,26,4958,60,N,28,64,152,W,43,51,0,-1
2009,2,5,12,23,1662,60,N,30,8,152,W,46,27,0,7
2009,2,5,14,44,4663,60,N,29,51,152,W,46,55,0,3
2009,2,5,14,55,5330,60,N,28,54,152,W,45,75,0,1
2009,2,5,18,58,2187,61,N,15,18,152,W,27,12,368,1
2009,2,5,20,15,1639,58,N,15,31,155,W,2,64,122,9
2009,2,5,21,24,3914,60,N,28,76,152,W,46,35,0,6
2009,2,5,21,57,41,60,N,29,74,152,W,42,91,95,4
2009,2,5,21,59,684,60,N,29,97,152,W,45,70,0,3
2009,2,5,22,53,2467,60,N,19,39,152,W,38,76,1354,19
2009,2,6,5,24,3385,60,N,29,59,152,W,45,98,0,6
2009,2,6,6,0,4617,60,N,29,82,152,W,45,44,55,5
2009,2,6,7,20,5379,60,N,57,56,152,W,27,77,544,8
2009,2,6,7,34,186,60,N,28,74,152,W,40,86,346,10
2009,2,6,9,57,4196,58,N,26,56,154,W,50,29,324,5
2009,2,6,10,44,5725,58,N,10,59,155,W,21,47,132,11
2009,2,6,11,10,3476,60,N,28,44,152,W,42,70,267,9
2009,2,6,11,32,144,51,N,52,52,177,W,49,96,734,11
2009,2,6,12,36,1409,60,N,28,50,152,W,46,19,524,14
2009,2,6,15,48,4467,61,N,19,1,152,W,14,74,311,2
2009,2,6,16,12,2579,60,N,,85,153,W,3,88,144,4
2009,2,6,16,51,2038,60,N,46,43,152,W,54,44,0,7
2009,2,6,18,10,5451,58,N,11,18,155,W,14,44,0,8
2009,2,6,19,46,3683,58,N,11,55,155,W,16,24,461,11
2009,2,6,23,54,18,58,N,45,96,153,W,39,43,112,7
2009,2,7,0,37,5999,58,N,18,39,154,W,54,45,207,5
2009,2,7,2,33,2964,52,N,8,42,175,W,39,86,1084,14
2009,2,7,4,18,706,58,N,18,43,154,W,54,27,167,18
2009,2,7,6,53,4759,60,N,29,75,152,W,44,46,292,10
2009,2,7,7,50,5408,61,N,28,52,151,W,56,26,684,15
2009,2,7,8,20,5328,58,N,14,22,155,W,8,73,0,2
2009,2,7,10,15,4842,58,N,13,88,155,W,2,20,446,11
2009,2,7,10,44,5144,58,N,15,92,154,W,56,59,263,5
2009,2,7,11,4,361,51,N,56,67,177,W,37,15,974,26
2009,2,7,11,5,5477,60,N,28,74,152,W,44,94,0,5
2009,2,7,13,46,4571,61,N,17,32,152,W,13,96,130,5
2009,2,7,20,59,3924,61,N,29,33,151,W,57,13,722,11
2009,2,7,22,44,1401,61,N,18,41,152,W,14,21,74,4
2009,2,7,23,0,1966,60,N,29,73,152,W,45,37,0,1
2009,2,7,23,4,4812,60,N,29,73,152,W,45,54,24,4
2009,2,8,0,2,2213,60,N,29,33,152,W,45,83,0,3
2009,2,8,0,2,3279,60,N,29,42,152,W,46,11,0,4
2009,2,8,0,35,2743,60,N,30,4,152,W,44,50,0,4
2009,2,8,1,24,3529,60,N,29,67,152,W,46,26,0,5
2009,2,8,2,53,1290,60,N,29,31,152,W,45,97,42,6
2009,2,8,3,8,393,60,N,30,0,152,W,44,92,0,1
2009,2,8,4,7,256,60,N,29,71,152,W,46,25,0,5
2009,2,8,4,13,2313,60,N,29,63,152,W,46,15,31,7
2009,2,8,4,22,4537,60,N,29,74,152,W,45,18,0,-2
2009,2,8,5,22,3808,60,N,29,56,152,W,45,85,0,6
2009,2,8,5,39,4668,60,N,29,91,152,W,45,17,0,0
2009,2,8,6,9,2898,60,N,29,84,152,W,45,33,0,-1
2009,2,8,6,18,1011,60,N,29,56,152,W,45,84,69,5
2009,2,8,6,37,1759,60,N,29,59,152,W,44,69,0,0
2009,2,8,6,50,4627,60,N,28,67,152,W,46,70,143,9
2009,2,8,7,15,3783,60,N,29,91,152,W,44,86,0,-2
2009,2,8,7,31,222,60,N,30,58,152,W,46,92,0,5
2009,2,8,7,46,3544,60,N,29,56,152,W,46,2,4,4
2009,2,8,7,53,5513,60,N,30,6,152,W,45,61,0,8
2009,2,8,7,58,822,60,N,27,23,152,W,43,67,64,8
2009,2,8,8,33,3127,60,N,29,46,152,W,45,85,9,9
2009,2,8,8,47,5194,60,N,29,33,152,W,46,13,0,7
2009,2,8,9,18,2660,60,N,29,28,152,W,45,67,0,8
2009,2,8,9,20,4188,60,N,29,51,152,W,45,49,0,6
2009,2,8,10,17,2914,60,N,29,49,152,W,45,85,4,6
2009,2,8,10,23,4290,60,N,29,95,152,W,48,58,0,12
2009,2,8,10,38,1278,60,N,29,34,152,W,46,24,0,8
2009,2,8,10,43,5702,60,N,29,28,152,W,46,60,0,4
2009,2,8,11,19,4667,60,N,29,32,152,W,47,23,0,7
2009,2,8,11,33,4437,60,N,30,5,152,W,43,53,198,5
2009,2,8,12,0,4048,60,N,28,95,152,W,46,58,0,6
2009,2,8,12,28,5799,52,N,3,94,175,W,39,28,0,18
2009,2,8,14,46,5133,60,N,30,11,152,W,47,46,0,6
2009,2,8,14,47,204,60,N,29,42,152,W,46,36,0,5
2009,2,8,15,8,1310,51,N,55,75,177,W,36,88,531,17
2009,2,8,15,10,5971,60,N,29,89,152,W,46,34,0,2
2009,2,8,15,11,609,60,N,29,76,152,W,45,21,85,4
2009,2,8,16,38,5669,61,N,18,31,152,W,14,16,82,3
2009,2,8,17,4,1155,54,N,36,47,163,W,30,66,818,16
2009,2,8,17,48,3687,51,N,46,26,177,W,13,9,1197,15
2009,2,8,20,35,4207,58,N,13,62,155,W,7,20,225,10
2009,2,8,20,52,238,60,N,29,63,152,W,45,66,39,4
2009,2,8,21,35,4031,61,N,29,61,152,W,9,65,336,13
2009,2,8,22,32,1985,60,N,30,16,152,W,45,46,0,2
2009,2,8,22,36,4793,60,N,29,75,152,W,42,76,42,5
2009,2,8,23,12,2735,60,N,29,65,152,W,45,55,0,6
2009,2,8,23,49,3177,60,N,30,30,152,W,45,97,0,2
2009,2,9,1,11,522,60,N,30,6,152,W,47,3,0,6
2009,2,9,1,11,1323,60,N,29,50,152,W,45,66,62,3
2009,2,9,1,15,2707,58,N,47,62,153,W,39,53,380,9
2009,2,9,2,6,313,61,N,29,8,152,W,8,11,365,8
2009,2,9,2,32,1440,60,N,29,81,152,W,45,40,0,3
2009,2,9,3,15,4881,60,N,30,74,152,W,43,72,0,1
2009,2,9,3,15,5829,60,N,29,62,152,W,45,71,57,6
2009,2,9,3,53,4362,60,N,28,29,152,W,43,68,437,12
2009,2,9,4,2,681,58,N,19,13,154,W,55,17,261,8
2009,2,9,6,24,5914,53,N,47,92,166,W,38,31,1086,16
2009,2,9,6,53,3630,58,N,46,17,153,W,39,57,118,6
2009,2,9,6,58,691,60,N,27,67,152,W,46,51,0,9
2009,2,9,6,58,3595,60,N,30,48,152,W,45,14,0,1
2009,2,9,7,13,4904,60,N,29,38,152,W,45,38,79,2
2009,2,9,7,34,402,60,N,29,53,152,W,45,71,1,4
2009,2,9,7,37,5267,61,N,29,77,152,W,8,98,460,7
2009,2,9,8,48,365,58,N,13,9,155,W,5,47,0,3
2009,2,9,9,47,654,61,N,19,3,152,W,15,19,338,4
2009,2,9,9,47,2276,61,N,19,49,152,W,15,77,0,0
