time,lat,long,depth,mag,ms
2007-06-01T20:19:51.660Z,58.17816666666667,-155.339,1.3,0.1,1180729191660
2007-06-02T05:09:32.930Z,58.17633333333333,-155.367,-1.22,0,1180760972930
2007-06-02T17:52:03.580Z,58.727833333333336,-153.5955,3.26,0,1180806723580
2007-06-03T03:37:49.530Z,58.23266666666667,-155.14366666666666,0.73,0,1180841869530
2007-06-03T04:50:18.530Z,58.17633333333333,-155.3245,-3,0.1,1180846218530
2007-06-03T23:45:55.840Z,61.32183333333333,-152.25033333333334,3.57,0,1180914355840
2007-06-04T04:47:50.760Z,58.166333333333334,-155.349,1.7,0,1180932470760
2007-06-04T10:07:36.000Z,58.1605,-155.3155,-3,0.1,1180951656000
2007-06-04T21:34:07.170Z,58.172,-155.32533333333333,0.54,0.1,1180992847170
2007-06-04T23:39:23.330Z,58.27133333333333,-154.99066666666667,1.65,0.1,1181000363330
2007-06-05T07:33:53.890Z,58.1995,-155.2855,1.57,0,1181028833890
2007-06-05T07:52:41.440Z,61.304,-152.245,4.09,0.1,1181029961440
2007-06-05T08:49:35.720Z,58.195166666666665,-155.35166666666666,1.92,0,1181033375720
2007-06-06T01:37:18.520Z,61.3025,-152.24066666666667,1.58,0,1181093838520
2007-06-06T20:43:20.260Z,61.22933333333334,-152.26833333333335,4.59,0,1181162600260
2007-06-07T09:51:46.240Z,61.34316666666667,-152.2685,2.69,0.1,1181209906240
2007-06-08T05:22:08.080Z,58.167833333333334,-155.36283333333333,1.68,0.1,1181280128080
2007-06-10T09:48:57.420Z,61.25183333333333,-152.25466666666668,1.18,0.1,1181468937420
2007-06-11T07:36:06.710Z,52.318,-174.11433333333332,-3,0.1,1181547366710
2007-06-12T09:11:53.930Z,52.3295,-174.19766666666666,8.21,0.1,1181639513930
2007-06-12T10:26:34.750Z,58.236666666666665,-155.17816666666667,1.73,0.1,1181643994750
2007-06-12T10:26:44.980Z,58.232,-155.183,4.47,0.1,1181644004980
2007-06-12T10:36:41.910Z,58.23733333333333,-155.183,1.19,0.1,1181644601910
2007-06-12T14:17:55.270Z,58.1945,-155.24483333333333,-2.78,0.1,1181657875270
2007-06-12T16:51:50.920Z,58.189,-155.3475,1.92,0.1,1181667110920
2007-06-13T09:52:35.330Z,60.00716666666667,-153.0225,-3,0.1,1181728355330
2007-06-13T11:28:41.900Z,60.033833333333334,-153.05216666666666,-3,0,1181734121900
2007-06-13T17:32:28.970Z,58.160333333333334,-155.35683333333333,1.37,0.1,1181755948970
2007-06-13T17:55:51.020Z,60.03633333333333,-153.04283333333333,-3,0.1,1181757351020
2007-06-13T18:44:17.530Z,58.2685,-155.00416666666666,1.65,0,1181760257530
2007-06-14T14:08:40.130Z,60.03633333333333,-153.03866666666667,-3,0,1181830120130
2007-06-14T17:28:08.850Z,58.163833333333336,-155.358,0.81,0.1,1181842088850
2007-06-14T18:09:17.680Z,58.1635,-155.36933333333334,-1.73,0,1181844557680
2007-06-15T01:55:21.160Z,52.068333333333335,-176.03216666666665,7.51,0.1,1181872521160
2007-06-15T12:13:15.820Z,58.26433333333333,-154.9535,0.14,0.1,1181909595820
2007-06-15T13:43:56.950Z,58.16316666666667,-155.361,-0.6,0.1,1181915036950
2007-06-15T15:15:00.670Z,61.301833333333335,-152.24116666666666,0.44,0,1181920500670
2007-06-15T17:41:09.770Z,60.03783333333333,-153.0405,-2.85,0,1181929269770
2007-06-16T06:26:35.890Z,58.163,-155.35566666666668,2.19,0,1181975195890
2007-06-16T11:08:38.060Z,60.04333333333334,-153.0565,-3,0,1181992118060
2007-06-16T11:44:10.140Z,60.03666666666667,-153.04433333333333,-3,0,1181994250140
