year,month,day,hour,min,sec,lat,,latM,latMd,long,,longM,longMd,depth,mag
2008,11,9,11,12,4987,53,N,14,30,168,W,2,84,991,12
2008,11,9,11,25,5057,58,N,11,0,155,W,17,14,185,7
2008,11,9,11,48,2277,53,N,56,39,166,W,19,24,1529,23
2008,11,9,14,31,3042,60,N,2,24,153,W,2,13,0,7
2008,11,9,15,47,3263,53,N,56,70,166,W,18,77,1506,22
2008,11,9,17,52,2975,54,N,8,65,165,W,57,64,156,5
2008,11,10,6,17,2970,58,N,13,91,155,W,10,5,174,7
2008,11,10,6,52,3051,61,N,12,63,152,W,29,47,689,4
2008,11,10,7,43,2580,53,N,13,60,168,W,2,5,509,9
2008,11,10,8,45,5849,58,N,16,27,154,W,59,43,211,11
2008,11,10,11,19,4397,54,N,37,46,163,W,32,56,902,9
2008,11,10,16,49,311,51,N,41,42,177,W,22,77,997,15
2008,11,10,22,50,5303,51,N,59,21,178,E,24,80,688,20
2008,11,10,22,51,2546,51,N,57,38,178,E,24,71,712,14
2008,11,10,22,57,4754,51,N,59,17,178,E,24,11,741,20
2008,11,10,23,1,3487,52,N,,58,178,E,29,95,0,4
2008,11,10,23,10,3728,51,N,57,90,178,E,26,50,881,5
2008,11,10,23,34,3714,58,N,14,41,155,W,8,49,162,10
2008,11,10,23,48,2390,58,N,14,43,155,W,8,66,154,7
2008,11,11,0,13,2105,51,N,57,90,178,E,23,60,689,9
2008,11,11,0,50,1686,53,N,13,88,168,W,3,6,882,13
2008,11,11,2,3,1407,58,N,13,18,155,W,5,22,0,7
2008,11,11,3,30,5638,60,N,29,12,152,W,37,61,273,7
2008,11,11,3,37,5549,52,N,4,9,176,W,6,33,0,-6
2008,11,11,4,27,4915,58,N,13,36,155,W,6,57,0,2
2008,11,11,6,26,3240,51,N,39,6,177,W,18,84,1040,12
2008,11,11,6,28,728,58,N,11,53,155,W,16,9,332,6
2008,11,11,7,39,2271,53,N,27,50,168,W,5,20,0,8
2008,11,11,8,25,2405,53,N,56,28,166,W,18,25,1532,17
2008,11,11,9,6,3007,58,N,11,21,155,W,16,14,268,6
2008,11,11,9,41,2634,60,N,30,68,152,W,46,27,42,2
2008,11,11,11,0,5093,53,N,13,50,168,W,2,1,991,6
2008,11,11,11,7,3159,54,N,36,49,163,W,31,74,366,33
2008,11,11,11,18,3389,54,N,36,49,163,W,31,90,770,22
2008,11,11,11,20,3946,54,N,37,18,163,W,31,52,612,13
2008,11,11,11,21,2967,60,N,,60,153,W,3,69,232,6
2008,11,11,12,26,3415,54,N,37,22,163,W,31,87,768,25
2008,11,11,12,50,1308,54,N,36,85,163,W,32,26,493,13
2008,11,11,14,3,4595,54,N,38,73,163,W,34,5,188,14
2008,11,11,14,5,4820,54,N,36,93,163,W,30,89,692,18
2008,11,11,15,36,5361,61,N,18,31,152,W,14,80,0,-4
2008,11,11,18,26,1381,53,N,25,62,168,W,8,51,320,6
2008,11,11,18,35,4401,53,N,14,83,168,W,3,34,963,11
2008,11,11,20,7,4941,53,N,14,28,168,W,2,54,172,8
2008,11,11,20,9,5627,58,N,13,22,155,W,6,83,0,3
2008,11,11,20,12,3222,52,N,16,39,174,W,37,50,1342,18
2008,11,11,20,33,1654,58,N,22,42,154,W,46,4,400,7
2008,11,11,21,7,1975,54,N,45,33,163,W,58,5,101,7
2008,11,11,21,15,864,54,N,45,49,163,W,57,86,25,9
2008,11,11,21,17,1743,53,N,51,85,166,W,36,12,1107,20
2008,11,11,21,17,4031,53,N,51,46,166,W,36,68,1017,16
2008,11,11,21,59,2832,53,N,55,45,166,W,17,52,567,16
2008,11,11,22,22,1095,54,N,36,34,163,W,30,73,705,20
2008,11,11,22,38,675,61,N,28,27,152,W,23,44,349,7
2008,11,11,22,55,5680,54,N,36,80,163,W,33,6,734,14
2008,11,11,20,7,4930,53,N,13,85,168,W,3,34,846,8
2008,11,11,23,38,1576,54,N,38,63,163,W,37,7,0,7
2008,11,11,23,46,4686,54,N,36,84,163,W,31,85,301,15
2008,11,11,23,48,1067,54,N,45,44,163,W,57,85,0,8
2008,11,11,23,51,1097,54,N,38,21,163,W,32,34,699,14
2008,11,12,0,12,5173,53,N,14,26,168,W,2,84,178,10
2008,11,12,0,24,1207,54,N,45,28,163,W,58,57,73,9
2008,11,12,1,33,5515,54,N,38,22,163,W,32,84,790,23
2008,11,12,1,34,5295,54,N,37,34,163,W,31,63,555,10
2008,11,12,1,45,4504,54,N,45,95,163,W,58,52,92,9
2008,11,12,1,56,5319,61,N,19,14,152,W,16,23,381,1
2008,11,12,2,19,5606,54,N,37,24,163,W,31,81,497,13
2008,11,12,2,48,867,53,N,55,49,166,W,18,46,1026,18
2008,11,12,3,2,3223,51,N,40,20,179,W,12,47,1000,17
2008,11,12,3,33,1045,61,N,31,55,151,W,54,60,870,8
2008,11,12,4,5,4907,54,N,37,25,163,W,31,34,703,19
2008,11,12,4,8,4626,61,N,13,1,151,W,55,88,1116,3
2008,11,12,4,47,5964,51,N,48,30,178,W,55,36,920,10
2008,11,12,4,57,667,61,N,11,24,152,W,15,28,501,1
2008,11,12,4,57,1506,61,N,10,61,152,W,14,64,269,-9
2008,11,12,5,31,793,51,N,48,39,178,W,53,35,1225,17
2008,11,12,6,29,3118,53,N,13,91,168,W,2,31,729,13
2008,11,12,7,10,1019,60,N,59,68,152,W,28,61,372,9
2008,11,12,7,18,1142,61,N,18,53,152,W,14,85,440,10
2008,11,12,7,51,53,57,N,58,91,155,W,27,17,939,12
2008,11,12,9,12,1494,58,N,14,59,155,W,8,30,224,6
2008,11,12,10,17,3035,54,N,43,66,163,W,59,55,804,13
2008,11,12,10,26,2526,54,N,45,12,163,W,57,93,0,6
2008,11,12,10,40,1626,54,N,36,86,163,W,31,22,513,12
2008,11,12,11,13,1690,61,N,17,92,152,W,13,71,201,-2
2008,11,12,11,54,572,58,N,16,74,155,W,32,60,262,10
2008,11,12,12,38,3277,53,N,55,79,166,W,18,25,1024,20
2008,11,12,12,46,4493,51,N,31,55,177,W,8,12,121,20
2008,11,12,13,40,1976,54,N,36,93,163,W,32,3,623,16
2008,11,12,13,43,4407,58,N,16,49,155,W,32,67,341,4
2008,11,12,14,54,5301,58,N,16,70,155,W,32,76,344,10
2008,11,12,16,18,1987,58,N,15,75,155,W,31,34,534,3
2008,11,12,16,18,3674,58,N,16,11,155,W,31,46,117,-6
2008,11,12,16,20,3454,54,N,45,90,163,W,58,16,588,12
2008,11,12,16,28,4361,58,N,17,26,154,W,57,30,283,5
2008,11,12,16,44,5133,58,N,16,77,155,W,32,99,130,6
2008,11,12,16,57,3161,54,N,56,79,162,W,23,14,1090,13
2008,11,12,16,59,4954,54,N,44,45,163,W,56,60,598,12
2008,11,12,17,31,4266,55,N,9,28,162,W,13,31,354,5
2008,11,12,20,23,2862,53,N,55,78,166,W,18,0,1000,11
2008,11,12,20,49,4908,61,N,12,83,151,W,58,27,1110,-1
2008,11,13,1,47,3780,58,N,17,65,154,W,55,29,245,8
2008,11,13,1,47,5679,58,N,19,3,154,W,56,58,259,5
2008,11,13,2,28,1645,58,N,10,81,155,W,21,62,177,5
2008,11,13,3,19,4414,54,N,37,40,163,W,31,91,603,19
2008,11,13,3,20,2138,54,N,37,57,163,W,32,1,603,20
2008,11,13,3,25,4524,58,N,17,68,154,W,54,40,415,4
2008,11,13,4,2,785,54,N,45,49,163,W,35,66,2532,16
2008,11,13,4,2,1501,54,N,45,85,163,W,37,66,2140,20
2008,11,13,6,39,1722,53,N,15,62,168,W,8,62,100,14
2008,11,13,6,47,5579,59,N,21,46,153,W,25,65,0,-8
2008,11,13,8,14,5658,54,N,37,53,163,W,31,48,640,17
2008,11,13,8,57,2904,58,N,41,25,154,W,20,41,1028,20
2008,11,13,9,45,4023,58,N,10,21,155,W,18,93,0,2
2008,11,13,10,28,3771,58,N,10,14,155,W,20,93,0,0
2008,11,13,11,48,3153,53,N,44,16,166,W,44,28,254,10
2008,11,13,11,56,2889,54,N,37,29,163,W,31,88,706,15
2008,11,13,12,44,1700,61,N,10,58,152,W,25,97,539,1
2008,11,13,14,19,5487,54,N,45,8,163,W,59,69,0,2
2008,11,13,15,23,4365,51,N,42,17,179,W,7,22,86,15
2008,11,13,18,47,5782,58,N,10,55,155,W,20,7,118,8
2008,11,13,19,57,2048,51,N,46,29,178,W,55,61,967,23
2008,11,13,20,25,176,58,N,29,28,154,W,20,73,459,4
2008,11,13,22,2,2167,54,N,38,42,163,W,32,65,1030,18
2008,11,13,22,8,1121,60,N,1,1,153,W,3,54,217,6
2008,11,13,22,48,730,58,N,17,78,154,W,55,64,332,8
2008,11,14,1,49,5949,53,N,9,1,168,W,8,99,987,12
2008,11,14,1,59,2561,54,N,45,50,163,W,58,3,51,3
2008,11,14,2,19,4487,53,N,51,5,166,W,31,34,1016,8
2008,11,14,2,26,5629,58,N,10,52,155,W,22,5,186,4
2008,11,14,3,52,1915,54,N,37,83,163,W,32,34,915,18
2008,11,14,5,34,1005,61,N,13,92,152,W,25,69,997,6
2008,11,14,6,35,1018,51,N,59,47,178,E,29,43,1400,11
2008,11,14,7,3,3747,54,N,45,51,163,W,59,52,0,4
2008,11,14,9,51,515,54,N,44,63,163,W,57,83,310,4
2008,11,14,10,31,2947,58,N,11,33,155,W,15,94,171,8
2008,11,14,12,7,1900,54,N,38,17,163,W,32,46,907,20
2008,11,14,12,16,423,54,N,38,23,163,W,31,95,951,15
2008,11,14,13,32,2087,54,N,45,46,163,W,59,58,0,3
2008,11,14,13,56,328,58,N,26,93,154,W,42,18,584,5
2008,11,14,15,30,2697,54,N,37,66,163,W,32,20,902,14
2008,11,14,17,33,5044,53,N,54,65,166,W,51,50,511,7
2008,11,14,18,11,80,53,N,55,30,166,W,18,52,1006,18
2008,11,14,20,21,3075,52,N,3,65,176,W,6,20,0,3
2008,11,14,20,21,3519,52,N,3,74,176,W,6,30,0,4
2008,11,14,20,27,1591,52,N,2,62,176,W,8,29,578,1
2008,11,14,20,34,5406,52,N,3,53,176,W,8,9,442,-3
2008,11,14,20,46,5660,53,N,56,5,166,W,19,86,1084,10
2008,11,14,21,44,1447,58,N,14,65,155,W,8,38,0,-1
2008,11,14,23,36,5987,58,N,16,74,155,W,32,36,302,2
2008,11,15,0,41,4226,53,N,54,80,166,W,17,48,891,12
2008,11,15,0,48,4647,53,N,55,91,166,W,40,23,202,4
2008,11,15,1,39,600,60,N,35,43,152,W,59,31,3198,14
2008,11,15,3,20,3787,54,N,37,86,163,W,32,4,314,14
2008,11,15,3,29,5484,54,N,37,78,163,W,33,33,957,7
2008,11,15,3,33,2894,58,N,11,56,155,W,14,98,144,5
2008,11,15,3,45,961,54,N,37,31,163,W,32,30,905,15
2008,11,15,3,53,3601,53,N,8,15,168,W,8,89,967,16
2008,11,15,7,14,5356,54,N,36,38,163,W,29,97,732,22
2008,11,15,7,39,1060,54,N,36,74,163,W,31,59,846,28
2008,11,15,7,46,1678,54,N,37,26,163,W,31,70,635,16
2008,11,15,8,4,595,58,N,2,52,155,W,16,38,774,5
2008,11,15,8,23,1338,54,N,37,33,163,W,32,46,884,14
2008,11,15,9,38,3310,53,N,53,47,166,W,53,63,423,6
2008,11,15,10,45,957,53,N,55,43,166,W,18,16,1026,13
2008,11,15,11,18,1489,57,N,50,63,155,W,9,21,1273,14
2008,11,15,11,49,1894,61,N,18,49,152,W,14,93,271,0
2008,11,15,14,52,2450,58,N,25,72,154,W,41,1,518,10
2008,11,15,14,56,1498,58,N,14,21,154,W,52,43,463,6
2008,11,15,15,22,3022,54,N,37,71,163,W,31,2,886,19
2008,11,15,15,22,5856,54,N,38,16,163,W,32,33,956,19
2008,11,15,16,53,5795,60,N,31,89,152,W,32,81,883,-4
2008,11,15,17,49,5046,58,N,11,8,155,W,18,28,136,4
2008,11,15,17,50,1610,58,N,10,31,155,W,20,98,184,2
2008,11,15,18,9,3891,54,N,45,29,163,W,58,82,0,5
2008,11,15,18,21,2472,54,N,36,83,163,W,30,81,508,19
2008,11,15,18,43,1540,60,N,28,62,152,W,47,53,0,10
2008,11,15,19,26,743,58,N,13,75,155,W,10,12,261,8
2008,11,15,19,47,5369,54,N,44,60,163,W,59,4,0,5
2008,11,15,19,58,3746,58,N,16,3,155,W,31,56,467,2
2008,11,15,19,58,5863,58,N,16,54,155,W,32,93,347,5
2008,11,15,19,59,630,54,N,38,68,163,W,31,35,968,12
2008,11,15,21,39,3698,54,N,36,66,163,W,31,2,619,20
2008,11,15,21,40,4140,54,N,36,10,163,W,30,14,575,16
2008,11,15,22,53,1953,61,N,10,68,152,W,11,87,476,-3
2008,11,15,23,15,3850,51,N,41,19,178,W,45,77,1879,19
2008,11,15,23,49,3000,61,N,19,61,152,W,13,15,241,6
2008,11,16,0,3,5186,54,N,45,8,164,W,,37,0,4
2008,11,16,0,15,2578,51,N,40,88,178,W,45,82,1924,14
2008,11,16,0,44,2230,58,N,10,20,155,W,21,47,162,6
2008,11,16,1,15,1495,53,N,11,35,168,W,33,79,446,12
2008,11,16,5,40,2591,61,N,11,25,152,W,13,80,452,-6
2008,11,16,6,51,1489,51,N,48,0,177,W,30,86,975,15
2008,11,16,7,50,5633,58,N,10,4,155,W,20,29,0,-1
2008,11,16,8,16,4796,58,N,11,82,155,W,15,78,301,4
2008,11,16,9,44,2822,58,N,10,80,155,W,21,22,203,12
2008,11,16,10,32,1516,61,N,19,73,152,W,12,73,108,3
2008,11,16,15,52,2902,58,N,11,27,155,W,17,70,145,-4
2008,11,16,17,7,1162,51,N,48,48,177,W,30,48,948,18
2008,11,16,17,18,1332,56,N,55,24,157,W,37,70,1370,17
2008,11,16,17,46,826,53,N,55,30,166,W,18,88,1491,15
2008,11,16,22,12,638,58,N,11,48,155,W,15,14,197,7
2008,11,16,23,14,4766,53,N,55,95,166,W,19,28,1504,17
2008,11,16,23,21,4970,53,N,55,63,166,W,36,23,653,10
2008,11,17,1,24,2364,58,N,14,81,155,W,8,47,287,9
2008,11,17,2,19,4583,54,N,36,50,163,W,31,79,281,20
2008,11,17,3,8,2868,58,N,14,66,155,W,6,80,894,6
2008,11,17,5,27,1605,58,N,33,43,155,W,11,1,416,6
2008,11,17,7,8,215,59,N,12,79,153,W,41,66,0,6
2008,11,17,9,12,1437,58,N,16,59,154,W,59,90,265,8
2008,11,17,12,53,5453,60,N,30,33,152,W,45,46,95,-2
2008,11,17,17,9,1998,53,N,53,48,166,W,53,9,546,7
2008,11,17,17,13,5203,53,N,53,36,166,W,52,60,530,7
2008,11,17,17,30,2458,61,N,21,44,152,W,18,59,313,7
2008,11,17,18,32,1069,54,N,36,69,163,W,31,21,649,27
2008,11,17,18,42,3474,54,N,36,93,163,W,33,37,596,15
2008,11,17,18,42,5768,54,N,37,50,163,W,33,13,598,21
2008,11,17,18,43,664,54,N,36,40,163,W,31,0,598,33
2008,11,17,18,43,5695,54,N,37,95,163,W,33,35,771,29
2008,11,17,18,45,3541,54,N,37,46,163,W,31,41,216,16
2008,11,17,18,46,2270,54,N,37,83,163,W,32,28,953,25
2008,11,17,18,50,1631,51,N,53,43,177,W,36,18,1435,19
2008,11,17,18,51,1607,54,N,37,64,163,W,31,77,944,16
2008,11,17,18,54,122,54,N,37,62,163,W,30,43,681,13
2008,11,17,18,54,4073,54,N,36,82,163,W,31,17,617,24
2008,11,17,18,59,5810,54,N,38,45,163,W,32,17,904,15
2008,11,17,19,1,3469,54,N,37,74,163,W,31,52,938,24
2008,11,17,19,2,10,54,N,36,52,163,W,31,12,661,17
2008,11,17,19,3,5668,54,N,37,22,163,W,31,20,532,12
2008,11,17,19,12,2006,54,N,37,83,163,W,32,7,873,16
2008,11,17,19,31,5083,54,N,37,83,163,W,32,90,187,18
2008,11,17,19,34,4108,54,N,37,56,163,W,32,24,949,23
2008,11,17,19,45,2699,54,N,37,59,163,W,32,39,898,20
2008,11,17,19,46,1726,54,N,36,80,163,W,32,87,715,16
2008,11,17,19,47,3574,54,N,35,94,163,W,29,26,766,16
2008,11,17,19,58,5469,54,N,37,8,163,W,30,84,615,15
2008,11,17,20,39,3855,54,N,37,48,163,W,31,63,903,19
2008,11,17,21,22,2449,54,N,38,6,163,W,32,21,949,19
2008,11,17,21,44,2909,54,N,37,79,163,W,32,71,184,14
2008,11,17,22,3,420,54,N,36,93,163,W,33,10,768,18
2008,11,17,22,37,733,51,N,48,58,177,W,30,83,1048,15
2008,11,17,23,41,2055,58,N,11,99,155,W,16,61,186,5
2008,11,17,23,54,374,54,N,37,13,163,W,31,44,684,16
2008,11,18,0,41,628,54,N,35,35,163,W,29,92,252,15
2008,11,18,0,44,2158,54,N,36,98,163,W,30,9,672,20
2008,11,18,0,57,3332,60,N,1,80,153,W,6,49,112,2
2008,11,18,1,7,1080,58,N,24,39,154,W,48,85,509,10
2008,11,18,1,49,3153,61,N,9,55,152,W,19,76,517,-2
2008,11,18,4,42,2912,58,N,13,43,155,W,7,80,3219,19
2008,11,18,4,43,185,58,N,15,16,155,W,6,75,3392,8
2008,11,18,4,43,3307,58,N,15,2,155,W,8,35,3271,12
2008,11,18,4,44,1219,58,N,14,85,155,W,6,97,3189,15
2008,11,18,4,44,2115,58,N,12,42,155,W,15,87,278,6
2008,11,18,4,52,989,54,N,36,96,163,W,32,65,799,28
2008,11,18,5,18,1844,58,N,14,19,155,W,7,79,3487,17
2008,11,18,5,57,2909,54,N,37,34,163,W,31,63,887,24
2008,11,18,6,28,2692,60,N,2,40,153,W,3,78,234,3
2008,11,18,7,39,1580,58,N,15,69,155,W,32,14,906,8
2008,11,18,8,27,1964,54,N,36,98,163,W,30,38,530,15
2008,11,18,8,52,4707,52,N,20,9,174,W,7,74,256,5
2008,11,18,14,16,5198,61,N,13,79,152,W,15,43,525,5
2008,11,18,15,13,5553,61,N,11,51,152,W,15,99,479,0
2008,11,18,16,49,5021,61,N,30,17,151,W,53,71,999,11
2008,11,18,16,50,2573,61,N,31,12,151,W,54,66,880,17
2008,11,18,18,36,4215,58,N,20,34,154,W,41,87,506,7
2008,11,18,20,41,3041,58,N,22,5,154,W,30,80,394,11
2008,11,18,21,0,2928,54,N,37,98,163,W,32,60,907,20
2008,11,18,21,0,4386,58,N,10,27,155,W,20,94,167,9
2008,11,18,21,9,2837,54,N,36,32,163,W,32,97,676,24
2008,11,18,21,10,100,54,N,36,88,163,W,31,13,277,20
2008,11,19,1,6,5753,61,N,13,94,152,W,15,91,518,10
2008,11,19,2,56,4013,61,N,13,88,152,W,15,59,524,4
2008,11,19,3,51,1584,58,N,10,67,155,W,19,32,191,10
2008,11,19,4,39,2334,56,N,52,91,157,W,41,79,314,16
2008,11,19,4,49,4054,54,N,35,54,163,W,29,11,743,16
2008,11,19,6,14,5773,60,N,30,18,152,W,45,79,195,2
2008,11,19,6,29,5822,60,N,30,9,152,W,45,0,320,1
2008,11,19,6,47,5883,51,N,51,93,177,W,34,76,724,13
2008,11,19,6,49,4810,61,N,12,26,152,W,15,76,609,-3
2008,11,19,6,58,4749,58,N,13,17,155,W,9,61,380,5
2008,11,19,8,12,2155,58,N,11,10,155,W,16,52,94,12
2008,11,19,8,12,4181,58,N,11,6,155,W,16,31,160,6
2008,11,19,8,12,4481,58,N,11,38,155,W,16,88,246,4
2008,11,19,8,13,5038,58,N,11,17,155,W,16,11,146,-1
2008,11,19,8,14,472,53,N,16,11,168,W,1,1,108,9
2008,11,19,8,14,5336,53,N,54,97,166,W,19,72,1006,8
2008,11,19,8,15,421,58,N,11,9,155,W,17,6,270,-3
2008,11,19,8,38,84,53,N,56,62,166,W,20,46,1804,18
2008,11,19,9,36,1267,54,N,36,93,163,W,30,76,288,14
2008,11,19,14,54,5518,58,N,10,25,155,W,21,56,0,10
2008,11,19,14,55,2326,58,N,10,29,155,W,21,35,157,2
2008,11,19,15,28,3336,58,N,16,81,154,W,58,77,288,12
2008,11,19,16,1,2144,58,N,16,29,155,W,32,11,892,13
2008,11,19,16,37,3381,61,N,19,61,152,W,14,46,440,4
2008,11,19,16,50,3016,54,N,36,42,163,W,29,85,751,17
2008,11,19,17,3,4200,58,N,13,99,155,W,8,88,63,1
2008,11,19,17,4,533,58,N,13,98,155,W,8,81,103,8
2008,11,19,17,24,1611,54,N,35,95,163,W,29,31,569,15
2008,11,19,18,40,2012,58,N,14,2,155,W,8,82,111,4
2008,11,19,18,52,5647,52,N,12,76,174,W,5,78,0,11
2008,11,19,18,55,4109,51,N,45,60,177,W,28,98,645,13
2008,11,19,20,40,4749,54,N,37,68,163,W,32,17,727,15
2008,11,20,0,21,1140,60,N,29,17,152,W,37,30,0,7
2008,11,20,3,12,2150,58,N,9,91,155,W,21,47,174,11
2008,11,20,3,21,4269,61,N,18,12,152,W,14,54,297,4
2008,11,20,3,28,1803,54,N,37,3,163,W,30,96,800,16
2008,11,20,4,31,4965,52,N,11,69,173,W,59,70,846,13
2008,11,20,5,37,4571,60,N,1,97,153,W,4,31,0,-4
2008,11,20,5,56,4259,54,N,36,55,163,W,29,86,188,14
2008,11,20,6,22,1073,51,N,44,48,177,W,28,75,966,19
2008,11,20,6,25,2406,53,N,39,10,167,W,7,41,781,25
2008,11,20,6,34,2349,61,N,18,17,152,W,14,32,158,-3
2008,11,20,6,35,2869,60,N,4,39,153,W,3,33,129,3
2008,11,20,7,9,5414,53,N,38,98,167,W,4,70,1367,17
2008,11,20,7,23,3672,53,N,39,27,167,W,2,64,1316,17
2008,11,20,8,46,1375,61,N,18,1,152,W,14,43,220,1
2008,11,20,10,14,1389,54,N,37,11,163,W,30,47,251,15
2008,11,20,11,3,884,60,N,2,21,153,W,4,55,618,7
2008,11,20,14,55,4524,51,N,46,66,177,W,29,65,322,18
2008,11,20,17,40,2919,54,N,35,92,163,W,30,41,575,27
2008,11,20,18,14,4708,54,N,36,64,163,W,31,69,854,14
2008,11,20,19,14,1976,58,N,9,95,155,W,20,91,21,8
2008,11,20,21,3,584,60,N,29,65,152,W,47,46,0,7
2008,11,20,21,31,585,58,N,7,4,156,W,23,57,80,19
2008,11,20,21,51,1715,60,N,58,7,152,W,28,73,830,6
2008,11,20,23,19,3998,54,N,37,65,163,W,33,48,205,17
2008,11,20,23,19,5147,54,N,36,96,163,W,33,1,949,30
2008,11,20,23,22,1404,54,N,37,17,163,W,33,2,870,22
2008,11,20,23,24,3721,54,N,37,66,163,W,31,39,880,22
2008,11,20,23,27,3343,54,N,36,77,163,W,30,91,915,16
2008,11,20,23,32,4436,54,N,38,3,163,W,31,40,286,14
2008,11,20,23,33,2511,54,N,37,16,163,W,32,49,939,26
2008,11,21,0,19,3377,54,N,36,48,163,W,29,76,916,17
2008,11,21,1,5,4912,54,N,38,53,163,W,34,72,113,14
2008,11,21,1,15,5957,54,N,37,16,163,W,32,31,680,16
2008,11,21,1,56,4971,54,N,39,13,163,W,30,99,964,17
2008,11,21,2,33,4785,58,N,25,27,154,W,28,48,573,19
2008,11,21,2,34,2576,58,N,25,97,154,W,29,91,565,9
2008,11,21,2,50,2721,54,N,37,70,163,W,30,55,933,20
2008,11,21,2,58,968,52,N,13,53,174,W,6,14,476,16
2008,11,21,3,28,4448,58,N,17,22,154,W,58,39,192,8
2008,11,21,3,57,3879,61,N,9,54,152,W,21,64,510,-2
2008,11,21,4,5,1400,51,N,55,74,177,W,37,44,1154,20
2008,11,21,5,55,2441,51,N,45,59,177,W,28,29,1498,20
2008,11,21,6,23,2259,52,N,12,57,174,W,6,93,700,10
2008,11,21,6,50,3853,52,N,11,9,174,W,5,13,1133,14
2008,11,21,10,47,5179,52,N,24,38,174,W,10,87,0,6
2008,11,21,10,54,1602,52,N,11,11,174,W,4,40,953,11
2008,11,21,12,33,1428,52,N,3,58,176,W,6,55,0,23
2008,11,21,13,26,2140,52,N,13,37,174,W,6,64,641,15
2008,11,21,15,21,567,54,N,37,77,163,W,30,73,900,21
2008,11,21,15,32,2273,61,N,20,42,152,W,16,23,329,4
2008,11,21,20,21,1975,52,N,19,97,174,W,3,56,452,10
2008,11,21,20,21,3063,52,N,20,1,174,W,3,92,920,13
2008,11,21,20,31,4735,58,N,22,5,154,W,,60,1538,14
2008,11,21,22,9,939,52,N,10,92,174,W,4,52,872,13
2008,11,21,23,11,4561,58,N,50,49,153,W,32,16,943,7
2008,11,21,23,33,5933,58,N,7,53,154,W,28,27,1162,19
2008,11,22,2,59,2948,52,N,11,5,174,W,3,50,617,16
2008,11,22,4,44,2279,61,N,28,81,151,W,53,53,823,7
2008,11,22,5,58,4180,61,N,29,24,151,W,56,88,804,8
2008,11,22,10,16,2993,58,N,10,31,155,W,19,24,0,5
2008,11,22,13,37,91,61,N,30,10,151,W,59,55,542,18
2008,11,22,14,4,598,58,N,10,49,155,W,20,22,42,1
2008,11,22,14,9,1537,61,N,29,25,151,W,58,7,490,6
2008,11,22,14,56,5647,60,N,2,63,153,W,4,53,0,-3
2008,11,22,15,36,5542,61,N,29,48,151,W,58,53,541,8
2008,11,22,16,5,3082,57,N,56,20,155,W,26,84,866,8
2008,11,22,17,30,4856,61,N,30,11,151,W,58,82,518,13
2008,11,22,21,19,1068,58,N,41,24,153,W,38,14,288,14
2008,11,22,21,27,1488,61,N,29,37,151,W,58,35,513,11
2008,11,23,0,28,4084,57,N,58,27,155,W,25,68,731,17
2008,11,23,1,48,4619,58,N,16,49,154,W,59,47,257,11
2008,11,23,2,34,1369,58,N,15,30,154,W,57,19,0,5
2008,11,23,6,35,2518,60,N,57,61,152,W,26,99,792,2
2008,11,23,7,34,33,54,N,36,95,163,W,22,31,750,23
2008,11,23,10,10,2351,61,N,19,14,152,W,15,31,153,1
2008,11,23,18,33,2959,54,N,36,33,163,W,31,88,269,17
2008,11,23,18,45,2234,58,N,9,90,155,W,21,3,11,1
2008,11,24,2,41,2678,58,N,9,89,155,W,20,85,0,3
2008,11,24,3,22,1862,58,N,10,18,155,W,21,29,0,2
2008,11,24,5,35,5247,58,N,9,95,155,W,21,17,0,2
2008,11,24,7,6,4281,60,N,36,19,152,W,47,22,898,7
2008,11,24,7,45,3091,61,N,19,5,152,W,16,86,374,5
2008,11,24,10,17,967,61,N,3,16,152,W,21,49,1591,6
2008,11,24,13,22,2898,54,N,37,49,163,W,31,55,676,21
2008,11,24,16,10,3472,52,N,2,43,176,W,7,8,0,-7
2008,11,24,18,57,5378,52,N,10,11,174,W,3,81,928,15
2008,11,24,20,6,380,58,N,9,68,155,W,21,33,262,17
2008,11,24,21,37,5095,58,N,9,78,155,W,21,18,0,-1
2008,11,24,22,11,5082,58,N,10,63,155,W,16,79,180,7
2008,11,24,22,34,4482,61,N,31,41,151,W,54,83,911,4
2008,11,24,22,34,5686,61,N,30,56,151,W,53,74,999,4
2008,11,24,23,32,733,58,N,10,24,155,W,20,94,191,5
2008,11,25,0,19,5574,51,N,45,98,177,W,30,25,972,10
2008,11,25,0,20,94,51,N,46,13,177,W,31,25,1216,24
2008,11,25,0,46,5319,58,N,16,4,154,W,59,5,257,5
2008,11,25,2,24,4727,58,N,10,8,155,W,21,11,173,10
2008,11,25,3,7,1865,51,N,46,65,177,W,30,53,1500,24
2008,11,25,3,33,4519,51,N,47,53,177,W,30,54,1319,17
2008,11,25,3,34,3510,58,N,10,5,155,W,21,42,51,5
2008,11,25,4,33,3245,52,N,11,92,174,W,5,67,1027,9
2008,11,25,4,39,1482,51,N,48,45,177,W,30,77,551,12
2008,11,25,5,26,2491,51,N,47,80,177,W,30,74,1014,15
2008,11,25,6,28,3082,61,N,20,77,152,W,15,4,0,1
2008,11,25,6,42,3876,51,N,47,50,177,W,30,88,813,25
2008,11,25,9,55,2641,58,N,22,27,154,W,54,14,363,8
2008,11,25,10,22,5761,51,N,47,48,177,W,30,96,990,15
2008,11,25,10,25,5608,53,N,13,48,168,W,19,34,441,6
